25947920	51
25711886	51
25925404	51
25513405	51
26376426	51
26095926	51
25668572	51
26045072	51
25538041	51
25605390	51
25914062	51
25424057	51
25602056	51
25991465	51
26779001	51
27313376	51
25888393	51
26172107	51
26012281	51
25768370	51
26367617	51
26160362	51
25941449	51
26756628	51
26244932	51
25966740	51
25778253	51
26351638	51
25952259	51
26219685	51
26068051	51
25739315	51
25437433	52
26104942	52
25521959	52
26973883	52
25588250	52
25546165	52
25603104	52
25395829	52
27529588	52
25459157	52
25092377	52
25340196	52
25252528	52
25431540	52
25169249	52
25741329	52
25206682	52
25945340	52
25443946	52
25412970	52
25112243	52
25814376	52
25819999	52
25236462	52
25064099	52
25253542	52
25805932	52
25199707	52
25493330	52
25595831	52
25515175	52
25413074	52
25173479	53
25461353	53
24982627	53
25188880	53
25421868	53
25173670	53
25855645	53
25039934	53
26946389	53
25464099	53
25035385	53
25266913	53
25026641	53
25287454	53
25952926	53
25479481	53
25453310	53
24876355	53
25384519	53
25996607	53
24965360	53
24811370	53
25385633	53
24900489	53
25222472	53
25266040	53
24873614	53
25193021	53
24741476	53
24731431	53
24816164	53
25015481	53
24403059	54
24518022	54
25101129	54
24778042	54
24963877	54
24640422	54
24623140	54
24601209	54
24447521	54
24711880	54
26105191	54
24454135	54
25138520	54
24777913	54
24746138	54
24792909	54
24264432	54
24334061	54
24425543	54
26573348	54
24784192	54
25414316	54
24385576	54
24336062	54
25166892	54
24572664	54
24099105	54
24303116	54
24226983	54
25993490	54
29889011	54
24531644	54
24197597	55
24830471	55
24344203	55
24408884	55
24415743	55
24510351	55
25071551	55
24487269	55
24311179	55
24630666	55
24514420	55
24729983	55
25439586	55
24384891	55
24233385	55
24375347	55
24260351	55
25242056	55
24133528	55
24577771	55
24934429	55
24791892	55
24728747	55
25089473	55
25235338	55
24861238	55
24472651	55
24622022	55
24676918	55
25017098	55
24664332	55
24323193	55
24441289	56
24311935	56
23966006	56
24283084	56
24024692	56
24570273	56
23980234	56
24098191	56
23937957	56
24109570	56
24074724	56
24094627	56
24204410	56
24115836	56
24663746	56
24145919	56
25024124	56
24330816	56
25375762	56
24328311	56
24682902	56
24074260	56
25876185	56
24529208	56
24006273	56
24416469	56
24177475	56
24157560	56
23990416	56
24566083	56
24206372	56
23920168	56
23819247	57
23735130	57
24239397	57
23710863	57
23741440	57
23553337	57
23798934	57
23723181	57
23507175	57
23415447	57
23440259	57
23625854	57
24066562	57
23520434	57
23868099	57
23668780	57
23578687	57
26751562	57
23364409	57
23620489	57
23478404	57
23595811	57
23717394	57
23748776	57
23456555	57
23437997	57
23705532	57
23308926	57
23343676	57
24442143	57
23610010	57
23497717	57
23471097	58
23928411	58
23833470	58
23653194	58
23948858	58
24182680	58
23850987	58
23522688	58
23941720	58
23783544	58
23636643	58
23342315	58
24289308	58
24827053	58
23792351	58
24175421	58
23928207	58
23799521	58
24436001	58
23828353	58
24710597	58
23804026	58
23551767	58
23740555	58
24275333	58
23887023	58
23494606	58
23887207	58
23698955	58
23595239	58
23623377	58
23768364	58
23620028	59
23244869	59
23379809	59
23413215	59
23426742	59
23684171	59
26360691	59
23507615	59
23530238	59
23552793	59
26192188	59
23545342	59
25856401	59
23567567	59
27295725	59
23267549	59
23852919	59
23405008	59
23252607	59
23448697	59
23415994	59
23734964	59
23490779	59
23129503	59
23134841	59
23855937	59
23398156	59
23646143	59
23847990	59
23299402	59
23307740	59
23328983	59
23320846	60
24141547	60
23587369	60
24180572	60
23616789	60
23874913	60
23468002	60
23563408	60
23432615	60
23595940	60
23506889	60
23873016	60
24177818	60
23498626	60
23494245	60
24237675	60
24102758	60
23432838	60
23773833	60
23587952	60
23784877	60
23697371	60
23614140	60
23535154	60
24192334	60
23698018	60
23769707	60
23557178	60
23545740	60
24136211	60
23840666	60
23588141	60
23117431	61
23241816	61
23989871	61
23235608	61
23212626	61
23478818	61
25303334	61
23161855	61
23361045	61
23174823	61
23294986	61
23528739	61
23251003	61
24121539	61
23095471	61
23182903	61
23739728	61
23171524	61
23315815	61
23279838	61
23926719	61
23549430	61
23955998	61
25805758	61
23769320	61
23408632	61
23746856	61
23864470	61
23500466	61
23549776	61
23416013	61
23129366	61
23535014	62
23347928	62
23339389	62
23472790	62
23722706	62
23694760	62
24743238	62
26782176	62
23618625	62
23499102	62
23397890	62
23356035	62
23952971	62
23256190	62
23366088	62
23574606	62
23371795	62
23368393	62
23344764	62
23690562	62
23773100	62
23527160	62
23452022	62
23582225	62
23405876	62
23898702	62
23193140	62
23345294	62
23601849	62
23295240	62
23389929	62
23739628	62
23263500	63
23115277	63
23309815	63
24874085	63
23483510	63
24026068	63
23792509	63
24121879	63
23366295	63
23429400	63
23498504	63
23468502	63
23816874	63
23549847	63
23973662	63
23325358	63
23498736	63
23802173	63
23353366	63
23345654	63
23056973	63
23431454	63
24378128	63
23462292	63
23550944	63
23394794	63
23284963	63
23757638	63
23989889	63
23325875	63
23264579	63
23303259	63
