85098400	40
87766654	37
85050806	45
84704882	19
85037280	47
84273717	21
88982954	13
85158978	7
85163766	10
87189190	28
84973706	53
85129214	22
85051251	51
85016367	42
84669671	24
86697040	59
86786467	43
86685277	56
84080078	36
86478626	57
84224455	48
87059420	46
84604790	30
85718120	3
81646880	1
80849501	2
84769671	61
81944174	62
82734775	63
83446615	34
83209781	25
83756142	23
83186506	20
83566566	60
83248062	4
86706365	44
82809344	6
84808371	8
83156615	33
89050401	29
83929644	27
85117297	50
84363507	49
83982038	58
83993252	54
84014553	14
84980292	16
83578306	52
84537718	55
83235317	15
84937682	41
84693819	35
84559556	38
88521901	5
90590502	9
86379375	18
83833583	11
84888472	26
83895899	31
84387272	32
84167074	39
84801806	12
84877060	37
85234728	40
87481497	17
85013081	45
84507228	19
85002249	47
83576111	28
84504314	13
83860491	10
85201154	7
85072563	53
84996252	22
83837399	42
89074794	21
84922319	51
84780479	24
85758900	43
86666017	59
86557415	56
86922934	36
86593906	57
84747133	48
87036626	46
84765623	30
83413014	3
81607772	1
81179946	2
82125517	61
81773441	62
82749927	63
83049557	34
83402613	23
83624500	25
83132932	20
81851221	60
83610172	4
83530247	29
85954159	44
85110611	33
84440796	27
83937912	50
82845865	49
83975704	54
89422768	8
84503925	14
84991640	58
90849751	6
83713489	52
84494631	16
83782175	55
82328423	11
84015674	35
84859042	41
84605443	38
84719186	5
84385731	18
84520380	9
86322779	15
83915957	31
84787000	26
84867897	39
84606159	12
83713882	40
84087164	37
86222757	32
84584435	17
81980613	28
85012077	45
84245118	19
83514549	10
85041086	47
84799938	13
85072371	53
85765503	7
85077798	22
84908868	42
84962487	51
86779877	21
85069962	24
84198580	43
86497033	59
85254385	36
86585607	56
84237830	48
86530573	57
82302338	3
85181781	30
87102593	46
80981423	2
82655075	1
82023981	61
81551511	62
82588795	63
82959266	34
83495726	23
83442818	20
83987710	25
83971563	60
83248764	4
83169344	29
85727903	44
84890843	33
85216415	50
84995683	49
84085644	54
87605114	27
84058431	8
84553104	14
83630402	52
84476754	6
84729378	58
84361230	16
83831823	55
83698772	11
84852327	41
83498202	31
84786323	38
82308306	40
84578825	18
84823013	5
82670715	37
84698728	15
84957460	9
87422117	35
84763268	26
84271307	39
84473286	12
84541856	32
84575139	17
84664990	28
84239072	19
84263730	10
85048780	45
83841008	13
85086549	47
85098607	53
85512158	7
85102676	22
85053326	42
85060390	51
85141028	21
83922346	24
83556942	36
86406084	59
84610259	48
86586036	56
86457600	57
94149506	43
82977504	3
82706319	1
81259995	62
87028362	46
82101223	61
87411276	30
88900707	2
82675335	63
83060152	34
83290468	23
83090439	20
83298634	60
83399223	4
87332401	25
85728630	29
84808764	33
85071794	50
86011731	44
85001022	49
83872827	27
84216874	8
83231664	52
85259325	54
83861229	58
84034538	16
85314477	6
83491586	55
86325671	14
84470176	11
82789946	40
83319050	37
84903143	41
84742222	38
85224693	31
84628485	5
84868552	18
84819273	15
84641682	9
84825642	35
84801562	26
84667410	39
84658906	12
84319620	17
86987816	32
84684734	19
85446934	28
84547240	10
85047601	45
84691298	13
85010180	47
84905771	53
84550018	7
85084097	42
84909121	51
88203720	22
85215197	21
84711349	24
84441796	48
86432428	59
88548172	36
86608590	56
81733113	3
86507935	57
86692650	43
82568312	1
80809879	61
81349605	62
84852324	30
82602656	2
87027634	46
82613715	63
83580039	34
82842313	20
83108154	23
82414587	60
83619700	4
83269771	25
83010622	29
84900816	33
83027865	49
83514351	8
85149712	50
83646967	52
85850825	44
83689324	16
85085022	58
83691407	55
84534615	6
86184503	54
81967477	11
84869612	14
81995042	40
88582398	27
84352392	37
84130192	31
84887594	41
84697591	38
83950468	15
84419744	5
84567270	18
84224523	39
84520319	12
84872702	26
85295795	35
86624307	9
84607591	17
84929769	32
84691374	19
84687679	28
84451581	10
82754297	47
84982256	45
85598899	13
84953876	53
82643199	42
84922918	7
85029332	51
85002447	21
85567239	22
84784905	24
84007399	48
86306793	59
82745921	3
87947712	36
80682285	61
86590704	56
81127651	62
82531616	1
86414825	57
86566656	43
83146502	2
85389632	30
86978335	46
82759936	63
82930954	34
82837077	23
82784392	60
84223487	20
83529795	4
83921565	25
83092755	29
84537952	33
83491886	52
84029766	8
84998474	49
85040009	50
84175770	16
84210994	58
85802923	44
84181337	55
82899072	40
83745459	11
84985923	6
85967068	54
86964558	14
83790125	37
84440170	31
83889501	15
88741902	27
84591601	38
84374331	5
84941453	41
83741367	39
83671577	26
84614484	35
85042863	12
84861348	9
84501780	17
84365618	32
84736157	28
84893642	10
85403675	19
84904637	47
85039858	45
92536824	18
85316058	13
85033475	53
85017675	42
85278125	7
84972338	51
83894225	21
86005028	22
85321397	24
84556139	48
81914719	3
80730238	61
81614475	62
81687534	1
86226873	59
84769592	36
86600977	56
86450806	57
86736307	43
82101997	2
84187594	30
87011077	46
82526514	63
83436792	34
83964910	23
83902258	60
83570248	20
83367732	4
87101213	25
86000850	29
83799096	52
84824879	33
84989633	49
85018476	50
83284991	40
84822741	16
84683395	58
87425189	8
84310777	55
84328690	11
86839889	44
85437942	6
86063933	54
83761914	37
85329598	14
83871640	27
84661947	31
84829305	15
84367181	5
84501542	38
84879299	41
84734729	39
84774515	26
84419925	35
84002386	17
85505595	12
85216915	9
84324215	32
83789719	28
84606786	10
84326464	47
84933631	19
85080785	45
84919531	18
85235598	13
84168641	42
84964032	53
85167853	7
84914426	51
84696145	21
84854932	22
86081627	24
80757171	61
81741775	3
84944429	48
81293913	62
82502513	1
84874774	36
86376512	59
82904124	2
86504269	56
86459411	57
86544072	43
84834051	30
82705070	63
87039332	46
83125567	34
83643372	23
83412335	20
83904017	60
83480195	4
84058868	25
83785662	52
89538996	29
85010317	49
86353490	33
85110985	50
84000535	8
83793908	11
84074288	55
84866151	58
85233862	16
86082856	40
84745716	6
83600027	37
85779198	44
83939023	27
85703139	54
83924256	31
84387856	15
84779993	38
85075010	5
86924639	14
84764582	41
85247933	39
84750603	26
85308604	35
84883780	17
84599594	12
84492236	9
84304886	32
85016218	28
84549147	10
84786783	47
84667242	19
85021334	45
84780864	18
84744935	13
84658803	42
85016099	53
85353278	7
85023167	51
84471841	21
84753948	22
84314394	24
81675208	61
81456139	62
82927534	3
82709958	1
85380167	48
84869220	36
81729112	2
86258828	59
86429735	56
86462235	57
86718473	43
85923171	30
82657495	63
87027548	46
83291343	34
83485372	20
83834695	60
85652616	23
85616172	4
83324111	52
83053728	49
84796395	29
84378016	33
92171196	25
84022433	8
83985410	11
83969528	55
83505607	16
85018847	50
85720769	58
83483880	37
86014649	40
85424341	6
83461458	27
84086967	31
86525745	44
83932697	15
83709988	38
85737336	54
84860558	5
83992613	39
84971028	14
84924674	41
85215503	26
84051338	35
83592643	12
84283753	17
84669920	9
82809002	28
84252647	32
83949722	10
84633468	19
85040137	47
84295932	18
85077284	45
84915768	42
84937461	53
87411983	13
84571555	7
84839002	51
85729463	21
80705858	3
83839850	24
81652902	62
87866259	22
84772587	61
82240450	1
85152287	48
82641670	2
86308724	59
88867891	36
86447960	56
86474181	57
85274064	30
82675309	63
86687829	43
82921535	34
86991794	46
83851024	60
84678674	20
83173262	23
83548626	4
83204743	52
84946547	49
83584423	16
83967172	55
85287416	33
85170025	11
85586921	25
85067295	50
87058006	29
86173127	8
83545757	37
85188983	58
84755238	40
84562582	6
84582785	27
83612613	31
85217053	38
85694299	15
86466371	44
85870885	54
84946445	39
84922204	41
85567988	5
85277691	14
84423876	12
84977114	35
84641484	9
84246479	32
87127234	26
85386466	28
86348756	17
85761349	10
84723176	19
85026437	47
85026913	45
85789639	18
85010817	42
84914275	53
84992261	7
86020201	13
84936120	51
85272768	21
82377649	3
81783398	62
85530063	24
85140927	22
84762333	61
82954981	1
85505154	48
82661529	2
84761441	36
86318963	59
82693168	63
86456519	56
85325279	30
86342164	57
86772810	43
83247183	34
87029445	46
82859958	23
83744891	60
84595792	20
83809031	4
83600484	52
83071118	49
84269848	55
85112555	16
84721971	11
84018546	8
83534037	37
85426453	25
85292793	29
84378940	40
85436770	58
84087258	31
84987720	6
88221853	50
84465170	27
91286158	33
85215922	38
85197957	15
84945039	39
84544065	5
84964929	41
85907518	54
84747614	12
85337898	14
85084346	35
87597773	44
84587050	9
84390222	32
84357023	17
84548188	28
84627348	26
82669576	47
85151883	10
82780921	45
84478562	18
84975889	42
85006031	53
84798358	7
81196075	62
91507860	19
82921326	3
85020044	51
84704127	21
87749809	13
82551341	1
85144299	24
84803851	22
84728534	61
83220158	2
84672295	48
84804078	36
82724494	63
86243566	59
86585994	56
86391515	57
86604042	43
83211219	34
90816314	30
82928396	23
83653464	60
86998157	46
84714602	20
83494146	4
83589489	52
84674655	49
84329433	55
83066374	11
84161145	16
83465457	37
84205722	8
83825666	25
84640892	29
84128111	40
83555161	31
84958019	58
84023794	27
85103101	50
85403617	6
84613622	33
84900451	15
83571717	12
84839311	39
84845927	41
83976467	35
86634298	38
85115357	14
86004624	54
83927345	17
84517334	32
84790150	9
84644872	28
84873111	26
83902012	47
88188568	5
82646549	45
87495103	44
84728200	10
84904441	18
81328423	62
85011034	42
82490458	3
84991208	53
84876213	7
84972249	51
88520315	19
82880612	1
86346737	13
87195311	21
84049562	24
84948122	22
84837165	61
82572703	2
84532735	48
82566685	63
85098501	36
86216786	59
2243855579	0
86477452	56
82963119	34
86417554	57
86687536	43
84717562	30
83408616	23
83734895	60
83308357	4
85395787	20
86915060	46
83613900	52
84562928	49
83982277	11
84433183	55
83514162	37
84086093	16
84292782	8
84740437	25
84890900	40
85646692	29
84474080	31
84278716	27
85408240	58
84461383	6
84987645	50
85163851	33
84625223	15
85517428	12
85241736	39
84908257	41
84766209	38
85014807	35
84351514	17
85132881	14
84421465	32
82763786	45
85006491	9
84015040	47
85423675	28
85104320	5
87992935	54
81475858	62
87277255	26
85358365	10
87517084	44
81300520	3
84499843	18
84969115	42
84998251	53
84767338	7
85020770	51
82748897	1
84934848	13
84843714	21
84655429	24
84859404	61
85307127	22
89716957	19
82738647	2
84145327	48
82694288	63
84909166	36
86196598	59
83467414	34
86490979	56
86403984	57
85251218	30
86653862	43
84352929	23
83731998	60
83469519	4
84725010	20
86835855	46
83733618	52
85014905	49
83460268	37
84352369	11
84274455	16
84988875	55
84072836	8
85296640	25
83803992	31
84627359	29
85249625	40
84374506	27
84587840	6
85072637	58
84718370	50
85407799	33
85150937	15
82786776	45
84099686	38
84665032	12
84991357	41
84005487	17
84766839	35
85306566	39
81275798	62
83390047	28
85287356	32
84667239	9
85733011	14
84973504	47
84668871	5
82424626	3
85073804	26
85723537	54
84783140	10
84802668	18
87543894	44
84965528	42
85005600	53
84624779	7
82560309	1
84931971	51
84606742	13
84755647	21
84674060	24
84194622	61
83119689	2
84297928	19
85396797	22
85702962	48
82677667	63
85149070	36
83107027	34
86113919	59
86584006	56
84928688	30
86478984	57
83242114	23
86651723	43
83675414	60
83665732	4
84889086	20
83224288	52
86969153	46
83514145	37
84964213	49
84606785	11
84573194	16
84420322	55
84596208	8
84557452	25
83778276	31
84495584	29
84203526	40
85202781	27
84715615	6
85091443	58
85066769	50
82631868	45
85015511	33
81323021	62
84146344	15
84243581	38
84678808	12
84013069	39
84725237	17
84984756	41
84885294	35
84718787	28
84584304	9
85018610	47
85311731	14
86022779	32
84681652	5
82870146	3
84804920	26
84679021	10
83621044	18
85948015	54
82390219	1
84917329	42
84868647	53
87544081	44
85874139	7
85050328	51
84568320	13
84915921	21
82608901	2
83431275	61
85094010	24
83391131	19
85215416	22
85624075	48
82600861	63
84801507	36
83187632	34
86159605	59
83051987	23
86587239	56
86313143	57
83678372	60
87678765	30
86509903	43
84157852	4
84698074	20
84077753	52
86997029	46
83562365	37
83862691	49
83133079	16
83898206	55
84678797	11
83801964	8
83606490	31
85018359	25
84694588	40
84666499	27
83526911	50
81356885	62
85087462	6
82808574	45
85244139	58
88171749	29
83828013	15
85102232	33
84096060	38
84244807	39
83758243	17
85017797	12
85024595	41
84924040	35
84030398	28
83181625	47
83027802	3
84908703	9
84158929	5
84547325	32
85496975	14
84786219	26
84998711	10
84630234	18
82644190	1
86439091	54
85050761	42
85049377	53
84870580	7
84969474	51
87587465	44
83454446	61
84789558	21
84761479	2
87311582	13
84891198	19
84934207	22
87889720	24
82657648	63
85637425	48
85337427	36
83767570	34
86077652	59
83077001	23
83786513	60
86618927	56
86503267	57
85636954	30
83722413	4
86668018	43
85080349	20
83889287	52
86862054	46
83486202	37
82717254	49
83598360	16
84000666	8
84794674	55
84763433	11
83985853	31
81445614	62
82798447	50
85141702	40
82754366	45
84291220	27
88515985	25
85296646	6
84805213	29
85288687	58
84433828	15
84445886	38
84985797	33
82306694	28
84930228	39
84827271	17
84527658	12
83205776	3
84738613	35
84903695	41
84981032	47
85061864	9
84597816	32
85469426	14
86534371	5
82523681	1
84845259	26
84855381	10
86081980	54
88734095	18
85008745	42
85026128	53
84891186	7
84904025	51
83286690	61
83286440	2
84756127	21
87529642	44
84528509	13
84985231	22
84991307	24
88391658	19
82651255	63
85624315	48
82878504	34
90859945	36
83441050	23
85973030	59
83590614	60
84945947	30
86523084	56
84186150	4
86468586	57
86630206	43
85045560	20
84760307	52
83059291	37
84972372	49
86783387	46
84439407	16
82084388	55
83437253	8
84291098	31
87945780	11
82728744	45
85023809	50
84682660	40
83546553	29
84848926	25
84526949	6
83951998	15
84977799	58
84114599	28
84752078	38
84996540	33
84116901	39
84371078	17
84676093	12
91747482	27
84762672	41
84937658	47
85823788	35
84171124	32
85163246	9
84524291	5
85539427	14
84935626	26
84573258	10
84482768	18
85800218	54
85006961	42
84982274	53
84721203	7
84987242	51
84921395	21
84305903	13
87522267	44
84439261	22
85717284	24
92379676	19
86016630	59
84948839	30
94961533	36
86473633	56
86520355	57
86616895	43
86864795	46
2315281446	0
2329041493	0
2360083153	0
