22961926	5
22912356	2
23113069	1
23096893	11
23114405	3
23044800	122
23075966	126
23190293	12
23305525	8
23249135	125
23362680	9
23375147	4
23417025	13
23405186	124
23426844	127
23557388	7
23627694	0
23550707	121
23533238	123
23612356	116
23630506	14
23862983	17
23893099	16
23913456	117
23934348	118
23851243	119
23991192	15
23994037	18
24014830	115
23964683	120
24035102	113
24137954	6
24274784	112
24371206	19
24373512	114
24464035	20
24495443	22
24592758	21
24645919	110
24592960	111
24634812	109
24923254	108
25031865	23
25132656	24
25266082	28
25209144	107
25318499	25
25361741	106
25556864	103
25574751	105
25652687	10
25650887	26
25625051	100
25911397	27
25966342	101
26093450	102
26168228	30
26201080	99
26280808	29
26414317	33
26439748	98
26605995	32
26620062	89
26703585	31
26776814	34
26744641	97
26855749	84
26877422	61
26805385	35
27090249	69
26916609	60
26934250	62
26988033	63
27037728	55
27010046	53
27062215	39
26959516	76
27206438	70
26965956	82
27073905	73
26978731	58
27029397	57
27091474	37
27063892	56
27080342	86
27106865	36
27103671	48
27037144	43
26999632	87
27129363	54
27026436	91
27033088	93
27306443	65
27119755	59
27320525	41
27195710	67
27111590	50
27132594	44
27149359	49
27118999	75
27240076	68
27132110	92
27280636	66
27166877	81
27177715	52
27426056	64
27191779	42
27155386	88
27441278	71
27210699	78
27224152	95
27321685	72
27229874	80
27213492	77
27247331	90
27345445	47
27360118	74
27330852	45
27293217	51
27354637	46
27326801	94
27480100	85
27427500	79
27570450	38
27535342	83
27540380	40
27530924	96
29384755	104
23164134	5
22970323	122
23106281	2
23055457	1
23165607	11
23204564	12
23213498	126
23157146	8
23134768	9
23484639	3
23283022	124
23522892	4
23528795	13
23463051	123
23548860	116
23631490	121
23734163	0
23785280	7
23884289	127
23740778	14
23554196	117
23758809	17
23679551	119
23897560	118
24468002	125
23961607	115
23993377	120
24068932	18
24117573	15
24118985	113
24345247	16
24115029	6
24256104	114
24258378	20
24256802	110
24645301	112
24639462	109
24795161	22
24692621	21
24918904	111
25219902	19
24970075	108
24836826	23
25387550	24
25291965	107
25288667	25
25403250	28
25608574	10
26064733	103
26294761	106
25662535	102
26133893	27
25837635	99
26595050	105
26120822	29
26778046	26
26882878	100
26418606	33
26433117	98
26956277	101
26424663	31
27246480	30
26804637	35
26969984	84
26811398	39
26851410	37
27076973	97
26907922	76
26806560	50
27007115	82
27091942	57
26933220	92
27243291	69
26960439	75
27054901	93
26893977	78
27048488	59
27093618	43
27141850	73
27171430	58
27158268	36
27213063	70
27234278	53
27207744	86
27142784	65
26955683	77
27201709	91
27079267	71
26965561	51
27121419	81
27256311	87
27081115	80
27755585	32
27154257	64
27096756	90
27071578	47
27220253	52
27314984	41
27284855	66
27271353	72
27223754	74
27216374	45
27394048	42
27141913	38
27527793	67
27221931	85
27466429	88
27922482	34
27571214	49
28074750	89
27450350	46
27203338	96
27355445	79
27448400	94
27705230	44
27882815	56
27698309	95
27838842	68
27539987	83
27486449	40
28207158	61
28047708	48
28252974	60
28173840	55
28250145	63
28317375	54
28502732	62
29430871	104
22924130	5
23123969	2
23147023	11
23331180	1
23192740	9
23355866	8
23477078	12
23128395	124
23759437	126
23572688	3
23323123	13
23358267	4
24566638	122
23502767	116
23397359	7
23679589	123
23368936	117
23581412	121
23568326	127
23723339	0
23704706	14
23569683	125
23839962	17
23982404	119
23972966	118
23890587	120
23988513	15
24031546	18
24167559	115
24000762	113
23940085	6
24222024	114
24845442	16
24091467	112
24371143	20
24604022	110
24300787	111
24574587	109
24756625	21
24800421	22
24858474	19
24849273	23
24936400	108
25306653	107
25332654	25
25534531	24
25449425	28
25417876	10
25476213	106
25618579	103
25641097	102
25750700	105
25987930	99
26081470	27
25941458	29
26001532	26
26332400	98
26708642	100
26551702	33
26699755	101
26567456	31
